"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"KyManInTheWoods","710967378763354112",2017-11-15 01:05:44,"930602684616527872","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"newkamako","1643011532",2017-11-15 01:03:08,"930602031122751488","昨日 whiterabbit という世界トップ50に入るレストランの来日食事会で、ロシア大使の娘さんが隣でいろいろ話して、ロシアという国に俄然興味がわいてきた。キャビアと雲丹の調理法に、ワイは感動して泣いた。 https://t.co/5D7eR05HKH",0,3,FALSE,NA,FALSE,NA,NA,NA,NA,"ja","Twitter for iPhone","930602020586827776","http://pbs.twimg.com/media/DOopm3BWsAA33sO.jpg","https://twitter.com/newkamako/status/930602031122751488/photo/1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"whiterabbit_law","3230683548",2017-11-15 00:56:29,"930600357314535424","・タンパク質の合成に関与
・はだのハリ，髪，つめの健康維持
免疫力の増強，風邪の予防
・ホルモンの分泌促進，生殖機能の維持
・活性酸素除去酵素（ＳＯＤ）の生成促進
・アンチエイジング効果
だそうで。",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"ja","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Voodoo_Wasp","898421490286157824",2017-11-15 00:56:18,"930600312485720064","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Magically_marie","880407012814802944",2017-11-15 00:53:44,"930599664180744193","RT @colemanbracken: @GaiaElio @CondorRedux @CAsunshinegal @Magically_marie @TheRestinDane @wakkoJakko_80 @Gentle1111Chaos @blogJAM_net @Sha…",8,0,FALSE,NA,TRUE,"930591590862675968",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"colemanbracken GaiaElio CondorRedux CAsunshinegal Magically_marie TheRestinDane wakkoJakko_80 Gentle1111Chaos blogJAM_net","917259139981615104 843720445241294848 922163414390181889 39369267 880407012814802944 800808043747295232 899254034758021120 772838599024750594 92070584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"whiterabbit_law","3230683548",2017-11-15 00:53:22,"930599571431989248","最近疲れやすくなってるから亜鉛毎日摂ってるけど、これってお肌にも優しいのね。みんなも一緒にアンチエイジングしよ",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"ja","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G_Qube8","909963429586378752",2017-11-15 00:47:52,"930598189824135169","RT @colemanbracken: @GaiaElio @CondorRedux @CAsunshinegal @Magically_marie @TheRestinDane @wakkoJakko_80 @Gentle1111Chaos @blogJAM_net @Sha…",8,0,FALSE,NA,TRUE,"930591590862675968",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"colemanbracken GaiaElio CondorRedux CAsunshinegal Magically_marie TheRestinDane wakkoJakko_80 Gentle1111Chaos blogJAM_net","917259139981615104 843720445241294848 922163414390181889 39369267 880407012814802944 800808043747295232 899254034758021120 772838599024750594 92070584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Karyn964","123712789",2017-11-15 00:45:49,"930597671903072257","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HopeLoveWorld","885897509557633025",2017-11-15 00:44:02,"930597222101630978","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jsherwoo1962","841561842849832961",2017-11-15 00:43:14,"930597023916503040","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"dum_phuk","822290612506521601",2017-11-15 00:38:50,"930595916293267461","RT @colemanbracken: @GaiaElio @CondorRedux @CAsunshinegal @Magically_marie @TheRestinDane @wakkoJakko_80 @Gentle1111Chaos @blogJAM_net @Sha…",8,0,FALSE,NA,TRUE,"930591590862675968",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"colemanbracken GaiaElio CondorRedux CAsunshinegal Magically_marie TheRestinDane wakkoJakko_80 Gentle1111Chaos blogJAM_net","917259139981615104 843720445241294848 922163414390181889 39369267 880407012814802944 800808043747295232 899254034758021120 772838599024750594 92070584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VickieBrownlee","49373233",2017-11-15 00:38:28,"930595821510422530","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ellimayradrep","75392146",2017-11-15 00:33:24,"930594546576175104","RT @colemanbracken: @GaiaElio @CondorRedux @CAsunshinegal @Magically_marie @TheRestinDane @wakkoJakko_80 @Gentle1111Chaos @blogJAM_net @Sha…",8,0,FALSE,NA,TRUE,"930591590862675968",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"colemanbracken GaiaElio CondorRedux CAsunshinegal Magically_marie TheRestinDane wakkoJakko_80 Gentle1111Chaos blogJAM_net","917259139981615104 843720445241294848 922163414390181889 39369267 880407012814802944 800808043747295232 899254034758021120 772838599024750594 92070584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaurelLammers","805431320448860160",2017-11-15 00:33:18,"930594521695518720","RT @dandevinemusic: (1) #QAnon #WhiteRabbit #Breadcrumbs #CalmBeforeTheStorm *THREAD* thoughts on Q's NOV 13 post (see below) https://t.co/…",37,0,FALSE,NA,TRUE,"930275781497909248",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"dandevinemusic","1242178909",NA,"QAnon WhiteRabbit Breadcrumbs CalmBeforeTheStorm",NA,NA,NA,NA,NA,NA,NA,NA,NA
"DebCharMac","26493904",2017-11-15 00:30:56,"930593927383715840","@RedPillBlack Me too! Is it what we want to hear? Hubz thinks business/$$ coming to U.S. from Asia. Hasn't he bragg… https://t.co/esRPjmeF15",0,0,FALSE,NA,FALSE,NA,"930579356132442112","878247600096509952","RedPillBlack","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930593927383715840","RedPillBlack","878247600096509952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CondorRedux","922163414390181889",2017-11-15 00:28:28,"930593305049665536","RT @colemanbracken: @GaiaElio @CondorRedux @CAsunshinegal @Magically_marie @TheRestinDane @wakkoJakko_80 @Gentle1111Chaos @blogJAM_net @Sha…",8,0,FALSE,NA,TRUE,"930591590862675968",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"colemanbracken GaiaElio CondorRedux CAsunshinegal Magically_marie TheRestinDane wakkoJakko_80 Gentle1111Chaos blogJAM_net","917259139981615104 843720445241294848 922163414390181889 39369267 880407012814802944 800808043747295232 899254034758021120 772838599024750594 92070584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WilheminaFoxx","827944764062445570",2017-11-15 00:27:25,"930593042767237120","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"phull92","824017402794872832",2017-11-15 00:26:09,"930592723609927680","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"TheRestinDane","800808043747295232",2017-11-15 00:24:26,"930592292800475137","RT @colemanbracken: @GaiaElio @CondorRedux @CAsunshinegal @Magically_marie @TheRestinDane @wakkoJakko_80 @Gentle1111Chaos @blogJAM_net @Sha…",8,0,FALSE,NA,TRUE,"930591590862675968",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"colemanbracken GaiaElio CondorRedux CAsunshinegal Magically_marie TheRestinDane wakkoJakko_80 Gentle1111Chaos blogJAM_net","917259139981615104 843720445241294848 922163414390181889 39369267 880407012814802944 800808043747295232 899254034758021120 772838599024750594 92070584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tora_pooh","344097412",2017-11-15 00:24:07,"930592210977828865","@SHINTARONG1123_ @WhiteRabbit_RP  https://t.co/zKUywxZNcL",0,0,FALSE,NA,FALSE,NA,"930592032719958016","756444499832811521","SHINTARONG1123_","und","Twitter for Android","930592207442251776","http://pbs.twimg.com/media/DOogrqNXkAAOaiP.jpg","https://twitter.com/tora_pooh/status/930592210977828865/photo/1",NA,NA,NA,"SHINTARONG1123_ WhiteRabbit_RP","756444499832811521 756395404388884480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Whiterabbit_17","820941538104442880",2017-11-15 00:23:34,"930592072964325377","RT @FGO19991030: 今週のジャンプは結構ためになる https://t.co/BKUvIqKMhm",19487,0,FALSE,NA,TRUE,"930367358157275136",NA,NA,NA,"ja","Twitter Lite","930367328927219713","http://pbs.twimg.com/media/DOlUKAdWAAEIkMo.jpg","https://twitter.com/FGO19991030/status/930367358157275136/photo/1",NA,NA,NA,"FGO19991030","806108208007782400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHINTARONG1123_","756444499832811521",2017-11-15 00:23:24,"930592032719958016","@WhiteRabbit_RP  https://t.co/cqedFXftA2",0,0,FALSE,NA,FALSE,NA,"930490550335053824","756395404388884480","WhiteRabbit_RP","und","Twitter for Android","930592024255975424","http://pbs.twimg.com/media/DOogg_yW0AArliN.jpg","https://twitter.com/SHINTARONG1123_/status/930592032719958016/photo/1",NA,NA,NA,"WhiteRabbit_RP","756395404388884480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"colemanbracken","917259139981615104",2017-11-15 00:21:39,"930591590862675968","@GaiaElio @CondorRedux @CAsunshinegal @Magically_marie @TheRestinDane @wakkoJakko_80 @Gentle1111Chaos @blogJAM_net… https://t.co/SpOnsNc5dp",8,9,FALSE,NA,FALSE,NA,"930583916192428034","843720445241294848","GaiaElio","en","Twitter for Android",NA,NA,NA,NA,"twitter.com/i/web/status/9…","https://twitter.com/i/web/status/930591590862675968","GaiaElio CondorRedux CAsunshinegal Magically_marie TheRestinDane wakkoJakko_80 Gentle1111Chaos blogJAM_net","843720445241294848 922163414390181889 39369267 880407012814802944 800808043747295232 899254034758021120 772838599024750594 92070584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scroggstl","324507238",2017-11-15 00:18:00,"930590673786494976","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2_whiteRabbit","1369356702",2017-11-15 00:14:21,"930589754466369537","It's a lot more fun when you're not allowed.",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TC1776","23442861",2017-11-15 00:12:46,"930589356045291520","RT @DiagonalDoug: 🚨 @GQMagazine is trying to be relevant, these covers explain all I need to know about this publication.. 😒

Promoting ped…",23,0,FALSE,NA,TRUE,"930526622633156609",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"DiagonalDoug GQMagazine","2307195656 21701757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TC1776","23442861",2017-11-15 00:12:14,"930589219805958144","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ravena68","479144347",2017-11-15 00:12:11,"930589210544934912","RT @DiagonalDoug: What's #QAnon referring too in his latest post...

Well a temple of course, the temple on #EpsteinIsland..
Little StJames…",352,0,FALSE,NA,TRUE,"929801299314561027",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"QAnon EpsteinIsland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2_whiteRabbit","1369356702",2017-11-15 00:09:59,"930588654816432131","@AlissaViolet That second pic is bella Thorne to a t",0,0,FALSE,NA,FALSE,NA,"929976497800060931","529547302","AlissaViolet","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"AlissaViolet","529547302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2_whiteRabbit","1369356702",2017-11-15 00:09:15,"930588468400533505","RT @HvrrisonFX: You look like a clean Bella Thorne https://t.co/bKjwCnbOlc",40471,0,TRUE,"929976497800060931",TRUE,"930171535133986818",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/alissaviolet/s…","https://twitter.com/alissaviolet/status/929976497800060931","HvrrisonFX","768799007523168260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ThiaMedia","1976138702",2017-11-15 00:09:12,"930588459382620161","RT @DiagonalDoug: 🚨ALERT🚨

THIS IS WHAT THE LEFT &amp; #HOLLYWOOD R PROTECTING..

#PlannedParenthood is a front for the sale of human organs an…",45,0,FALSE,NA,TRUE,"930534068428705792",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"HOLLYWOOD PlannedParenthood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2_whiteRabbit","1369356702",2017-11-15 00:08:22,"930588246794436613","I mean there's a time and a place",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AnnCarolPerry1","880516946931859456",2017-11-15 00:07:15,"930587968791707648","RT @DiagonalDoug: What's #QAnon referring too in his latest post...

Well a temple of course, the temple on #EpsteinIsland..
Little StJames…",352,0,FALSE,NA,TRUE,"929801299314561027",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"QAnon EpsteinIsland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"AnnCarolPerry1","880516946931859456",2017-11-15 00:07:02,"930587911275257856","RT @DiagonalDoug: 🚨 Well, well, well,...

#QAnon also mentions the puppet masters..🤔

Are these a few puppet masters?..🤔

#FollowTheWhiteRa…",128,0,FALSE,NA,TRUE,"929824536928899072",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"QAnon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"WhiteRabbit_98","805442955846688768",2017-11-15 00:03:30,"930587023143866368","@chacha123__ 악 찿차님 차차님., , ,.....(눈물바다... .,... https://t.co/FqkBQSlsFU",0,1,FALSE,NA,FALSE,NA,"930457073678028800","830769560190070784","chacha123__","ko","Twitter for Android","930587018240946178","http://pbs.twimg.com/media/DOob9m7XcAIeMuV.jpg","https://twitter.com/WhiteRabbit_98/status/930587023143866368/photo/1",NA,NA,NA,"chacha123__","830769560190070784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Break_On_Truth","3025713399",2017-11-15 00:00:34,"930586284384505856","Est-ce qu'a lier fou qui est?
Follow the Arrow ⬇🐇⬆
#whiterabbit #lapinblanc #Wonderland #Pornic… https://t.co/ybMvYzNhEI",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"fr","Instagram",NA,NA,NA,NA,"instagram.com/p/BbfrgQMHGWE/","https://www.instagram.com/p/BbfrgQMHGWE/",NA,NA,NA,"whiterabbit lapinblanc Wonderland Pornic",NA,"40a762b796b8ac62","city","Pornic","Pornic, France","FR","France","-2.1805356 -1.9351157 -1.9351157 -2.1805356 47.0671244 47.0671244 47.1932539 47.1932539","Polygon"
"l__persico","3065661203",2017-11-14 23:58:24,"930585739288510464","RT @DiagonalDoug: 🚨 @GQMagazine is trying to be relevant, these covers explain all I need to know about this publication.. 😒

Promoting ped…",23,0,FALSE,NA,TRUE,"930526622633156609",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug GQMagazine","2307195656 21701757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"saramcaliaster","431314743",2017-11-14 23:55:34,"930585026533691392","RT @DiagonalDoug: 🚨 @GQMagazine is trying to be relevant, these covers explain all I need to know about this publication.. 😒

Promoting ped…",23,0,FALSE,NA,TRUE,"930526622633156609",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug GQMagazine","2307195656 21701757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"InEscape57","474434261",2017-11-14 23:53:41,"930584554045186048","RT @DiagonalDoug: 🚨 @GQMagazine is trying to be relevant, these covers explain all I need to know about this publication.. 😒

Promoting ped…",23,0,FALSE,NA,TRUE,"930526622633156609",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug GQMagazine","2307195656 21701757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UniversityWatc1","2544931616",2017-11-14 23:53:37,"930584534332063744","RT @DiagonalDoug: What's #QAnon referring too in his latest post...

Well a temple of course, the temple on #EpsteinIsland..
Little StJames…",352,0,FALSE,NA,TRUE,"929801299314561027",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"QAnon EpsteinIsland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trendyelephant","873243062604107778",2017-11-14 23:53:17,"930584450651574274","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
"kro0kkd","427900422",2017-11-14 23:52:34,"930584270007099392","RT @DiagonalDoug: 🚨 @GQMagazine is trying to be relevant, these covers explain all I need to know about this publication.. 😒

Promoting ped…",23,0,FALSE,NA,TRUE,"930526622633156609",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug GQMagazine","2307195656 21701757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"laceyellis72","439523906",2017-11-14 23:51:05,"930583899809263616","RT @DiagonalDoug: 🚨 @GQMagazine is trying to be relevant, these covers explain all I need to know about this publication.. 😒

Promoting ped…",23,0,FALSE,NA,TRUE,"930526622633156609",NA,NA,NA,"en","Twitter for Android",NA,NA,NA,NA,NA,NA,"DiagonalDoug GQMagazine","2307195656 21701757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foundation1029","704399652209233920",2017-11-14 23:50:46,"930583818028879873","RT @DiagonalDoug: 🚨THREAD🚨

The #McCainInstitute For International Leadership..

Is this #ClintonFoundation 2.0?

McCain works for somebody…",931,0,FALSE,NA,TRUE,"930097819855347719",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"DiagonalDoug","2307195656",NA,"McCainInstitute ClintonFoundation",NA,NA,NA,NA,NA,NA,NA,NA,NA
